track_id,spotify_id,name,artist,valence,energy,emotion_vector
TRAOVRC128F14917FF,0loYvisuVu4OxY1KVr0RdH,New World Man,Rush,0.8841893252769386,0.841,"[0.8841893252769386, 0.841]"
TRQEBIY128F424D460,06FKSRv1L85ssvsft86pEg,Knocking At Your Back Door,Deep Purple,0.5156092648539778,0.75,"[0.5156092648539778, 0.75]"
TRJJCJQ12903CD2DD3,0aPZbnkMoWJaJ5CNVLCj8S,That Should Be Me,Justin Bieber,0.2326283987915408,0.603,"[0.2326283987915408, 0.603]"
TRGIBPU128E0789A01,0NPETK9e8jaYGNMieGeFsd,Father's Son,3 Doors Down,0.256797583081571,0.763,"[0.256797583081571, 0.763]"
TRFJUFN128F423EBFD,1Twr9ElGR91uhIiJtiLyVI,Fire Woman,The Cult,0.44914400805639476,0.85,"[0.44914400805639476, 0.85]"
TRLMWFN12903D0D2FF,05RnTQL57OMhPsIVXOuhxF,Emerald,Thin Lizzy,0.25176233635448136,0.871,"[0.25176233635448136, 0.871]"
TRPMTDZ128F9332BD7,0Yh6leCOsoW1z0y4sYxlm6,Catacombs,At the Drive-In,0.3272910372608258,0.949,"[0.3272910372608258, 0.949]"
TRRJXWS128F428750A,18c2Te02II2pKcafbIs3sD,One By One,Alter Bridge,0.26485397784491443,0.939,"[0.26485397784491443, 0.939]"
TRJPKNI128E07937CA,2StSYPGy8aSQVk0oIpQftq,Drawing Flies,Soundgarden,0.6858006042296073,0.863,"[0.6858006042296073, 0.863]"
TRFXWLE128F92F2CFD,0FeYALWX2WNkQJOSYTyf87,Pages,3 Doors Down,0.3081570996978852,0.814,"[0.3081570996978852, 0.814]"
TRUWJGQ128F92DFC87,2bhh07OrcLHUpufiprzqBU,Go Down,AC/DC,0.4028197381671702,0.803,"[0.4028197381671702, 0.803]"
TRQLFUT128F428136B,0es6colTiPRd7wzMG4jlcG,There and Back Again,Daughtry,0.41087613293051356,0.931,"[0.41087613293051356, 0.931]"
TRZDWRG128F14A65F2,18dnk6v5GcANk1YBxpiqAt,Nothin' Good About Goodbye,Hinder,0.4924471299093655,0.854,"[0.4924471299093655, 0.854]"
TRMYNMB128F4270201,0TDceKsi0Gloe6QS2k2yxj,Pure Massacre,Silverchair,0.4843907351460221,0.824,"[0.4843907351460221, 0.824]"
TRUFSKS128F9317300,0n3iMDinxSVg3WbOBajMaH,Stone the Crow,Down,0.5599194360523666,0.911,"[0.5599194360523666, 0.911]"
TRUFIQU128F92E2439,04f0VR1w2Q2zddRQm4vhRi,Made in Heaven,Queen,0.3867069486404834,0.741,"[0.3867069486404834, 0.741]"
TROWKCW12903CBAD9B,1rT53aJQAYRjQC0F9Emoug,Soul on Fire,Him,0.4350453172205438,0.901,"[0.4350453172205438, 0.901]"
TRUMYIZ128E078374D,03lZNiF3N1o61LQJEYKh6y,Lakini's Juice,Live,0.3695871097683786,0.68,"[0.3695871097683786, 0.68]"
TRWNVCB128F42941DE,0yRMaTHi2l7l0iSX0EHIxH,Devil Is A Loser,Lordi,0.7432024169184289,0.944,"[0.7432024169184289, 0.944]"
TRZUQEM128F92E6AE7,0itW2xsTvgaHwyjWdwuMV4,Secret Plans,Eagles of Death Metal,0.9073514602215509,0.946,"[0.9073514602215509, 0.946]"
TROGWZR12903CCC99B,0foQhzn3Cz4G0qdhclPc8h,Down To My Last,Alter Bridge,0.33937562940584093,0.875,"[0.33937562940584093, 0.875]"
TRMUZEB12903CF9396,0n7cbBW6BxUGFzPaeG8AZc,Mother Russia,Iron Maiden,0.40483383685800606,0.791,"[0.40483383685800606, 0.791]"
TRLKKYU128F4230035,04Ya4L3g4feB43dG6hlDZi,Ready For Love,Bad Company,0.4431017119838872,0.663,"[0.4431017119838872, 0.663]"
TRXXCTX128F9334C13,0ZLBD6hHGN9LYOtNlu2n8e,This Ain't A Love Song,Bon Jovi,0.14501510574018125,0.635,"[0.14501510574018125, 0.635]"
TRULHZE128F422DA6B,06i3NKBFk82oJzniR3OVIs,Deep Six,Marilyn Manson,0.2980866062437059,0.946,"[0.2980866062437059, 0.946]"
TRFUHQL128F92E557E,0LT8VQ05USI7bGhJMlaeXa,Star Spangled Banner,Jimi Hendrix,0.10473313192346424,0.988,"[0.10473313192346424, 0.988]"
TROISWM128F422C1ED,3saiiBttylo6QK8vTAldLl,Nice Boys,Guns N' Roses,0.5448136958710977,0.893,"[0.5448136958710977, 0.893]"
TRCZZBK128F92F89AC,2xV28mhkI7AzwpJEqPGSb3,Synthetic,Spineshank,0.46324269889224573,0.925,"[0.46324269889224573, 0.925]"
TRINUWL128F42B5A0A,5NHZFD1TXeBwAFV3EzRKjT,Getaway,Pearl Jam,0.7955689828801612,0.931,"[0.7955689828801612, 0.931]"
TRLOUVC12903CDE33A,0JKY13K1Io2aqXJb96UyzX,I Get Off,Halestorm,0.6515609264853978,0.891,"[0.6515609264853978, 0.891]"
TRDKAOO128F4281FE6,13E3tiEBMMW9MNqy0H2U6Q,Burrito,Seether,0.4229607250755287,0.841,"[0.4229607250755287, 0.841]"
TRNJESY128EF3470EF,03ssYQWlzpDxtn8QV3QHwj,L.O.V.E. Machine,W.A.S.P.,0.22457200402819738,0.956,"[0.22457200402819738, 0.956]"
TRHHZLX128F9337DEF,0kMWTJJexRhvIwCbcTfb6c,Bed of Nails,Alice Cooper,0.3796576032225579,0.954,"[0.3796576032225579, 0.954]"
TRZUUKG128F145F98A,1dGJOKsGWsVDeMqwm36TlJ,Flesh Into Gear,CKY,0.35548841893252764,0.943,"[0.35548841893252764, 0.943]"
TRPFGUI12903CBE262,5dndBL5i7RAr4CNVjxeX0V,Private Hell,Alice in Chains,0.3534743202416918,0.846,"[0.3534743202416918, 0.846]"
TRALHJX128F92FEDE3,4YrqYew4zZm1H6h48n0LTj,Beginning of the End,Spineshank,0.5840886203423967,0.916,"[0.5840886203423967, 0.916]"
TREIILH12903CAC4D8,0hc5WZV2BqoCYtDhhKsDWD,Been Away Too Long,Soundgarden,0.6988922457200402,0.962,"[0.6988922457200402, 0.962]"
TRCEGAA128F1453D86,04pmgNF9UfKfPBSBTHgMNX,The Bright Young Things,Marilyn Manson,0.20845921450151056,0.945,"[0.20845921450151056, 0.945]"
TRIMNEI128F93092DF,0hrQGM8uRnZNSpJOmcBv5S,Xanadu,Rush,0.04008056394763344,0.556,"[0.04008056394763344, 0.556]"
TRFTZXG128F424A8F5,2VIsT3MooNAxWpOLgvQLpL,800,Kyuss,0.5035246727089627,0.609,"[0.5035246727089627, 0.609]"
TROYRZJ128F426459C,0THjYCr0KE1NVubfN2dCxO,Clean My Wounds,Corrosion of Conformity,0.6505538771399799,0.922,"[0.6505538771399799, 0.922]"
TRLOCIC128F14AEC53,0a75riZVrXmmdyQuenUSzw,The Best Of Times,Styx,0.4229607250755287,0.465,"[0.4229607250755287, 0.465]"
TRXUKMU128F9312C52,2JnvNH8fC5tt4ax3EFkAzE,Snail,The Smashing Pumpkins,0.14904330312185296,0.589,"[0.14904330312185296, 0.589]"
TRAINSO128F426E6E0,007cDF0g0JlDvHTqWOINy4,Summertime Blues,Blue Cheer,0.22457200402819738,0.871,"[0.22457200402819738, 0.871]"
TRQFAUY128F4257CAB,02IPXcPocUxIcMiMHJ73L6,Für Elise,Ludwig van Beethoven,0.5397784491440081,0.306,"[0.5397784491440081, 0.306]"
TRUGPWC128F9349C50,01ssPoW30nAGqu2BE5ibar,Moonlight Sonata,Ludwig van Beethoven,0.4239677744209466,0.164,"[0.4239677744209466, 0.164]"
TRFZIKD128F1465640,06MSHsBhDF1C7eqpJ95Sl0,Le Moulin,Yann Tiersen,0.21651560926485397,0.0559,"[0.21651560926485397, 0.0559]"
TRGJSYO128F1465644,3seUIqMgAP1TtdMQZ8MviQ,La Dispute,Yann Tiersen,0.07391742195367573,0.0203,"[0.07391742195367573, 0.0203]"
TRDJFPZ128F9328BF3,3Y9wdXMh6sNt9fUwUqTqb7,Twisted Nerve,Bernard Herrmann,0.2255790533736153,0.166,"[0.2255790533736153, 0.166]"
TRJUQSQ128F92F0715,01YgoskUPYPkVv7veSf5Nm,Nuvole Bianche,Ludovico Einaudi,0.045720040281973816,0.24,"[0.045720040281973816, 0.24]"
TRBJARK128F1465649,0hJ0qaTO8C5dwCsyu7PDjA,Le Banquet,Yann Tiersen,0.5780463242698891,0.396,"[0.5780463242698891, 0.396]"
TROVWGZ12903CCC1B2,0g3riGETRB7G8rWbkrPPoD,Hungarian Dance No. 5,Johannes Brahms,0.3806646525679758,0.107,"[0.3806646525679758, 0.107]"
TRJNHPN128F92EF139,00otCiz9kUb3Vg7LPKNCZG,Adagio For Strings,Samuel Barber,0.03675730110775428,0.0947,"[0.03675730110775428, 0.0947]"
TRXZZIH128F92FEDE9,0fzw4BBD5FRJtPuQbUUKzJ,Primavera,Ludovico Einaudi,0.12487411883182276,0.193,"[0.12487411883182276, 0.193]"
TRIWRZK128F146BD73,0fahl0bNkbb7JJsiLypiZb,He's a Pirate,Klaus Badelt,0.12487411883182276,0.631,"[0.12487411883182276, 0.631]"
TRBHSWE128F146CB4C,0BJW5djrZWHbqZAfLuIFkx,Glasgow Mega-Snake,Mogwai,0.03272910372608258,0.707,"[0.03272910372608258, 0.707]"
TRRNQCP128F4286105,00DAwnsj3x8WGpI9TzsQHu,Bolero,Maurice Ravel,0.45317220543806647,0.104,"[0.45317220543806647, 0.104]"
TRHERDR128F9300B55,0ejXUaYlMH4TmZerLklBvD,Surf Rider,The Lively Ones,0.8519637462235649,0.578,"[0.8519637462235649, 0.578]"
TRWSHOA12903CFF866,02cHUC4LCVn0wIIe94iEVh,Ride of the Valkyries,Richard Wagner,0.1510574018126888,0.322,"[0.1510574018126888, 0.322]"
TRPOJIO128F425976D,006rw38dl3O4j6o93zv8fR,Le Onde,Ludovico Einaudi,0.2014098690835851,0.193,"[0.2014098690835851, 0.193]"
TRCQYAJ128F92DD257,00ar6VMHvfRaU4wPJWgmxL,Tamacun,Rodrigo y Gabriela,0.9798590130916415,0.91,"[0.9798590130916415, 0.91]"
TRFCHED128F933479F,1QuJm7XRpFjEfOU6A01mw2,Radio Protector,65daysofstatic,0.08016112789526687,0.85,"[0.08016112789526687, 0.85]"
TRJJQRG128F148B724,01DRIRrTJfNqb1fXMmdXRY,Cissy Strut,The Meters,0.7139979859013091,0.799,"[0.7139979859013091, 0.799]"
TRQEUWH128F42775E1,2Qkqr57m8U3b800Whaj9NL,Oscillate Wildly,The Smiths,0.8439073514602214,0.53,"[0.8439073514602214, 0.53]"
TRAKOQF128F4270DFD,1oUKoIM88V89qcL6Sm6GvH,Slow Dance,Bring Me the Horizon,0.22860020140986909,0.85,"[0.22860020140986909, 0.85]"
TRRIUKV128F423AAF5,0OkeCE9YnOzhOi5leQ4AsG,Up The Spout,Mateo Messina,0.05518630412890232,0.321,"[0.05518630412890232, 0.321]"
TRPCZPT12903D010FD,0bzZwA8pL8U8ERddgcwxWP,O Children,Nick Cave & The Bad Seeds,0.23162134944612287,0.555,"[0.23162134944612287, 0.555]"
TRUTLIF128EF34DBBC,2HZMGRzmjRYaWzkX5tH3vd,HYPERPOWER!,Nine Inch Nails,0.06757301107754281,0.934,"[0.06757301107754281, 0.934]"
TRCPVYV128F146CB51,1N6C6VjlyUy3qihj98CzVh,Folk Death 95,Mogwai,0.15307150050352467,0.76,"[0.15307150050352467, 0.76]"
TRKBELB128F92DD25B,04v8wTT6Mfq4S5ykdLeLL5,Diablo Rojo,Rodrigo y Gabriela,0.9425981873111783,0.868,"[0.9425981873111783, 0.868]"
TRUMAUK128F424FBBC,00GnVUybjpjGgWZEYmvTLk,Drum Song,The Temper Trap,0.6143001007049345,0.841,"[0.6143001007049345, 0.841]"
TRWTZII12903CACCBC,28v3riwRQdj2QJjgpTKHFd,The Lonely Shepherd,Gheorghe Zamfir,0.12084592145015105,0.183,"[0.12084592145015105, 0.183]"
TRZGTSV128F4252F7F,0k2TN25JrgWAFG5LRQMFD7,North,Phoenix,0.7190332326283987,0.71,"[0.7190332326283987, 0.71]"
TRHXDSJ128F42293B2,0tjF7AUgVLJaXR1rBJfeDR,Radar Maker,Mogwai,0.04008056394763344,0.0055,"[0.04008056394763344, 0.0055]"
TRCUXYL128F4268D0E,02IMXBTgciYM7L6msWm3gT,"Jesu, Joy Of Man's Desiring",Johann Sebastian Bach,0.39274924471299094,0.0353,"[0.39274924471299094, 0.0353]"
TREFJGN128F425CBF8,0XpTGgkpiYP7I0ZZZtgJ9A,Gabriel's Oboe,Ennio Morricone,0.09587109768378652,0.102,"[0.09587109768378652, 0.102]"
TRPBUMI128F92C5971,002xJ1hSJjH2DTKFODmCqO,Toccata and Fugue in D Minor,Johann Sebastian Bach,0.1228600201409869,0.181,"[0.1228600201409869, 0.181]"
TRPEGBA128F429E9A3,43x3Mgyfiw2XZJ48quyA15,Green Arrow,Yo La Tengo,0.08398791540785498,0.151,"[0.08398791540785498, 0.151]"
TRLHBBD128F4257CA7,0IMOpnPhH0IV3ZjystPbVM,Canon,Johann Pachelbel,0.5367573011077543,0.338,"[0.5367573011077543, 0.338]"
TRPBKVU128F42436C0,3jkxfvEeHyiZU3tKmhLhLe,Cycle,Beck,0.03182275931520645,0.233,"[0.03182275931520645, 0.233]"
TRRSWEX12903CE4924,08hFYVCM7hSXUrlEye7Ys0,Adagio In G Minor,Tomaso Giovanni Albinoni,0.04008056394763344,0.139,"[0.04008056394763344, 0.139]"
TRCEZXR128F92C4288,3HyyMyiG08ssdu15BUcCu3,"I'm Jim Morrison, I'm Dead",Mogwai,0.042598187311178246,0.255,"[0.042598187311178246, 0.255]"
TRCMAFN128F427F7EB,0Q2JewdMZc5sWqZr7XGYae,Day One,Hans Zimmer,0.06283987915407854,0.0176,"[0.06283987915407854, 0.0176]"
TRGOHSM128F428C70A,0MVguEcgtpyImb9RUul6SE,Spring Song,Felix Mendelssohn,0.15307150050352467,0.0999,"[0.15307150050352467, 0.0999]"
TRNEJRG128F425FD88,1dQDUnkbZoYKdNiQv28vkw,Jupiter Approach,Digitalism,0.03907351460221551,0.476,"[0.03907351460221551, 0.476]"
TRULLCL128F42934F1,06FdLEiaKmaSl8CfZohM1o,Canon In D,Johann Pachelbel,0.33434038267875127,0.254,"[0.33434038267875127, 0.254]"
TRIPUFF128F42734C2,0JaXwfcDAXvyigUEPAXika,Stay Home,American Football,0.12185297079556898,0.756,"[0.12185297079556898, 0.756]"
TRUUZGA128F424BC63,05fujDPHxJNLhvy4VZ1Q2L,Waltz of the Flowers,Pyotr Ilyich Tchaikovsky,0.07462235649546828,0.0957,"[0.07462235649546828, 0.0957]"
TRNRVGZ12903D01659,09olm7Vs0rgcjVMNNkPzFt,For the Love of God,Steve Vai,0.27794561933534745,0.836,"[0.27794561933534745, 0.836]"
TRUTOGZ128F4258ACC,3M0btc2Q2fBEDjudqOIohX,Shiller,Ratatat,0.11681772406847936,0.262,"[0.11681772406847936, 0.262]"
TRVRXAF128F9320086,07OqHQCVH0NgIHGZ4e49h2,Humoresque,Antonín Dvořák,0.10976837865055387,0.0986,"[0.10976837865055387, 0.0986]"
TRZHDBC128F930F88E,0ehzfkYrX6chAuhUDtcViy,Misirlou,Dick Dale & His Del-Tones,0.5639476334340383,0.903,"[0.5639476334340383, 0.903]"
TRUWIRL128F934DA9A,00g6pUZb2hWE9crHW92ujk,Rebel Rouser,Duane Eddy,0.9123867069486405,0.47,"[0.9123867069486405, 0.47]"
TRRPEAK128E07823D6,6ELzFMGAvADzJMiArbpfjp,Piku,The Chemical Brothers,0.16817724068479356,0.744,"[0.16817724068479356, 0.744]"
TRJBWQZ128F92F9918,2Xr567J7MnzSP7x9T3CSmR,Bird Song Intro,Florence + the Machine,0.2860020140986908,0.666,"[0.2860020140986908, 0.666]"
TRLAXEA128F42293C0,2O5530QT6sSvIxHSnWAJSz,Summer (Priority Version),Mogwai,0.0904330312185297,0.366,"[0.0904330312185297, 0.366]"
TRALAUP128F931D45D,7ifWgqspqvPpQWXCfyrho4,Dream Within a Dream,Hans Zimmer,0.051963746223564956,0.402,"[0.051963746223564956, 0.402]"
TRRWOYZ128F427979A,07QhFyBNDkn5TsXkaWWVUv,Whale & Wasp,Alice in Chains,0.2255790533736153,0.248,"[0.2255790533736153, 0.248]"
TROOMUK128F42BA19C,0XdObxvW1TfFF5J8WJ6KGr,The Ecstasy of Gold,Ennio Morricone,0.1500503524672709,0.68,"[0.1500503524672709, 0.68]"
TRAATZB12903CC59D8,0mtmwpmclXfi8MBslv6v6T,Axel F,Harold Faltermeyer,0.49446122860020136,0.469,"[0.49446122860020136, 0.469]"
TRPJGAX128F14A5601,0j8bsjinzCv6lN9qWItulR,Not So Blue,Quantic,0.755287009063444,0.779,"[0.755287009063444, 0.779]"
TRYQQVN128F146BD67,69tYXzWmt0ApHyBp5FQ0np,The Black Pearl,Klaus Badelt,0.06928499496475327,0.179,"[0.06928499496475327, 0.179]"
TROISBN12903D06821,045unVlHLkpwNjqqYvwHn6,Sarabande,Georg Friedrich Händel,0.3282980866062437,0.132,"[0.3282980866062437, 0.132]"
TRCHGQL12903CB9510,1LjkOyKnrdNmeMCxXRf3FT,Chemistry,UNKLE,0.18831822759315206,0.711,"[0.18831822759315206, 0.711]"
TRMCDJF128E0781AFC,7FxpjjJLmoWYOHFNTwwcMe,The Debt Collector,Blur,0.6837865055387714,0.316,"[0.6837865055387714, 0.316]"
TRYODGR128F4246857,2To3PTOTGJUtRsK3nQemP4,Happy Birthday!,Modeselektor,0.2416918429003021,0.451,"[0.2416918429003021, 0.451]"
TRABBCH12903CAF463,0OkmV8D0IwRtYIwIgHVd40,Dies Irae,Wolfgang Amadeus Mozart,0.4390735146022155,0.223,"[0.4390735146022155, 0.223]"
TRRLZVT128F42254B9,0lOzOxwUGpFqYB46pY7tGL,Divina,Toro y Moi,0.3353474320241692,0.506,"[0.3353474320241692, 0.506]"
TRQNSPZ128F92C4289,0iKMKy6P2ZBcUFlQREsMID,Batcat,Mogwai,0.3575025176233635,0.607,"[0.3575025176233635, 0.607]"
TRDPARX128F933E332,0J2SchiVf2dXhdvEqFr4rF,Looped,Kiasmos,0.1148036253776435,0.414,"[0.1148036253776435, 0.414]"
TRDNBGG128F1488305,1dsRf2AdPfC8gZxvkduEZX,Rondo alla Turca,Wolfgang Amadeus Mozart,0.4239677744209466,0.121,"[0.4239677744209466, 0.121]"
TROMQWW12903D0E4C9,2os8gzWQBPgRTJzBFLqpcT,Asteroid,Kyuss,0.20946626384692849,0.481,"[0.20946626384692849, 0.481]"
TRAGCHN12903CB0DFC,0lrwyzaEhr0IsXaVLsJV6q,Phat Planet,Leftfield,0.8670694864048338,0.949,"[0.8670694864048338, 0.949]"
TRKANZQ128F146BD66,067Qz6nAyHu3oX22dQpAjs,The Medallion Calls,Klaus Badelt,0.06676737160120845,0.376,"[0.06676737160120845, 0.376]"
TRJDHGS128F423F3F7,0mTzdPMqhaYL49B8kIP6yQ,Finlandia,Jean Sibelius,0.09375629405840886,0.0268,"[0.09375629405840886, 0.0268]"
TRROYLN128F427BBE9,0pJzUdXJcmZpAkY7myvhHz,Attack Of The 60 Ft Lesbian Octopus,"Does It Offend You, Yeah?",0.07411883182275932,0.993,"[0.07411883182275932, 0.993]"
TRUOJST128F145FF0B,3VCQ75ZB0P76Y89qU5j66a,Bullet Proof,Morcheeba,0.37462235649546827,0.795,"[0.37462235649546827, 0.795]"
TROJJAD128F93343D7,1pyTJdbGVBVvKXC3MtemHA,Ouverture,Daft Punk,0.03444108761329305,0.829,"[0.03444108761329305, 0.829]"
TRGGNBE128F1464D4A,35fKXUJk1yDn3LVr6MbSHm,Mother's Journey,Yann Tiersen,0.09284994964753274,0.481,"[0.09284994964753274, 0.481]"
TRFVYEK12903D08875,2BLW03n1BRMym3iOHz4vya,Blizzard,Kavinsky,0.13293051359516617,0.905,"[0.13293051359516617, 0.905]"
TRCTVPZ12903CE4E13,0auhFhzfdqYgwSM4myylH0,Minuet,Luigi Boccherini,0.6042296072507553,0.32,"[0.6042296072507553, 0.32]"
TRQTAVP128E07984BD,0sOy2dT4f4GuKgbdwtQkTI,Slippage,Goldfrapp,0.2064451158106747,0.612,"[0.2064451158106747, 0.612]"
TRAPMBD128F92D237A,4eXyubXSmAJCa4iGDEPoux,Ebb and Flow,Pink Floyd,0.04944612286002014,0.0357,"[0.04944612286002014, 0.0357]"
TRCODGA128F92DD23A,03bl2CTVQ7OLUeoQfwelJa,Ixtapa,Rodrigo y Gabriela,0.48942598187311176,0.776,"[0.48942598187311176, 0.776]"
TRUKUFV12903CD5D9F,6rO7iGtZlXuS6sTI4WmSAF,A Reflection,The Cure,0.10030211480362537,0.0079,"[0.10030211480362537, 0.0079]"
TRCUWBM128E0781CD9,085diW9d1iWe9qeNQiDYOw,Soul Finger,The Bar-Kays,0.8650553877139979,0.462,"[0.8650553877139979, 0.462]"
TRTEMGC128E0793493,1ZOD4f6d6r8uciEoIjj2B7,The Swamp Song,Oasis,0.17522658610271902,0.951,"[0.17522658610271902, 0.951]"
TRUZFBD128F933D5E2,01wdwhsRhThaEWyVY9Nc5C,Miserlou,Dick Dale,0.5367573011077543,0.927,"[0.5367573011077543, 0.927]"
TRVJFJA12903CCA2CC,0A5mWgNTQMezePFeONEAAI,Ode to Joy,Ludwig van Beethoven,0.14501510574018125,0.153,"[0.14501510574018125, 0.153]"
TRENFSW128F92E7277,051dGxxwwd3ACoxzKGOJgn,Je te veux,Erik Satie,0.17925478348439072,0.0526,"[0.17925478348439072, 0.0526]"
TRDOGPF12903CB2B1F,08qrX56kp9zdeDWidJPCZk,It's Personal,The Radio Dept.,0.0364551863041289,0.612,"[0.0364551863041289, 0.612]"
TROBUIG128E0793489,0TMmIeQOO9Z6zN08YUIlNT,A Quick Peep,Oasis,0.38469284994964753,0.737,"[0.38469284994964753, 0.737]"
TRAIGZT128E0781B05,4lRgMecfBNLwtJshfzKOWI,Lot 105,Blur,0.9687814702920442,0.288,"[0.9687814702920442, 0.288]"
TRFZPOM128F426AABD,0fskIL9GglXEAhfC3einhM,Sum,Pink Floyd,0.08499496475327291,0.506,"[0.08499496475327291, 0.506]"
TRFODXQ128EF363E32,01E8XWhOwueDRhu23tYKZ6,Wipe Out,The Surfaris,0.7009063444108761,0.489,"[0.7009063444108761, 0.489]"
TROSQNP128F92C5073,1EsFFAX2pcbCXWeVXKSX6K,Crockett's Theme,Jan Hammer,0.5085599194360524,0.676,"[0.5085599194360524, 0.676]"
TRHNEOP12903CE7BEF,32YeC9EJJUArzqjcryCk6C,Party With Children,Ratatat,0.35045317220543803,0.771,"[0.35045317220543803, 0.771]"
TRAORSO128F92C428B,07hArjzASEkHCsNqdws29S,Local Authority,Mogwai,0.08630412890231622,0.246,"[0.08630412890231622, 0.246]"
TRANXKA12903CE707B,77QDBf1zTvyegtTpAO5EpH,Mombasa,Hans Zimmer,0.34340382678751263,0.834,"[0.34340382678751263, 0.834]"
TRMBLIU128F92D163C,3NVrDGv0eYHeN4M8Abf4UX,Paradox,Hans Zimmer,0.029103726082578045,0.119,"[0.029103726082578045, 0.119]"
TRVHLQH128F426E319,2g1vnoDD8GLSPaMbUmsQQM,November Hotel,Mad Season,0.2376636455186304,0.73,"[0.2376636455186304, 0.73]"
TRJYUXS128EF343378,0UMhuUboLPxszIWIMdSNLa,Misconstruction,Apocalyptica,0.38872104733131924,0.763,"[0.38872104733131924, 0.763]"
TRVHAJW128F427E694,00IoKfUR5agGVXFrLXt2iy,Main Titles,Danny Elfman,0.07502517623363544,0.272,"[0.07502517623363544, 0.272]"
TRLRSFG128F4266674,0jxV5krDErIi6X4DCGtqzC,Cause We've Ended as Lovers,Jeff Beck,0.12890231621349446,0.295,"[0.12890231621349446, 0.295]"
TRIEISV128F424D548,3pE7aRwRVf1557k2ZNHk3d,Erotomania,Dream Theater,0.4612286002014099,0.851,"[0.4612286002014099, 0.851]"
TRXHHBZ128F42734BB,199ayn3JvCtf4gPsFjHJqX,Sad But True,Apocalyptica,0.5146022155085599,0.555,"[0.5146022155085599, 0.555]"
TRXTMVY12903CD9161,2pmymHuTbPcOJVD1oa8U0S,Igloo,Karen O and the Kids,0.3041289023162135,0.136,"[0.3041289023162135, 0.136]"
TRGIKDR128F425DF80,05S0IybB1TLzXF7dLjW3LH,Stroke,Apocalyptica,0.20342396777442096,0.951,"[0.20342396777442096, 0.951]"
TRLMNYC12903CBFC1D,2IXJyG1DX93g2EhFXghz37,The Choice,Gustavo Santaolalla,0.3494461228600201,0.00338,"[0.3494461228600201, 0.00338]"
TRIRSKT128F147CBD4,2UO4QdZtNV1Rg0jmrxTFzV,Creeping Death,Apocalyptica,0.6606243705941591,0.714,"[0.6606243705941591, 0.714]"
TRDBTGS128F930D9F8,0av6G8ykujKf2sN9xgYMWV,Largo,Antonio Vivaldi,0.17220543806646527,0.0311,"[0.17220543806646527, 0.0311]"
TRVJBXF128F932867E,1Z5OwMPFNVW3tgg8gtuWRF,Kaiowas,Sepultura,0.10473313192346424,0.935,"[0.10473313192346424, 0.935]"
TRPENPQ128F146BD65,0GFZpz2cncfd7hfk3qOrJq,Fog Bound,Klaus Badelt,0.037865055387714,0.0827,"[0.037865055387714, 0.0827]"
TRNQGMS128EF343C0B,4gfaUzjPejocrZmKD3g126,Requiem: Lacrimosa,Wolfgang Amadeus Mozart,0.06737160120845921,0.206,"[0.06737160120845921, 0.206]"
TROIPAS128F92FFC35,0jyAHEUHO5TbHu0w6BW5GL,SexSlaveShip,Flying Lotus,0.5830815709969788,0.92,"[0.5830815709969788, 0.92]"
TRNEPMW128F93500FA,0N1zV3HU7XURFb1UXv3HxT,5-4=Unity,Pavement,0.47331319234642494,0.424,"[0.47331319234642494, 0.424]"
TROUUGL128EF35891F,03zo15etCyT0MDVLaAP3qG,Out Of Limits,The Marketts,0.9687814702920442,0.767,"[0.9687814702920442, 0.767]"
TRIRZPR128F421FF2C,0cfFebMMGxbV2jALMkzWVj,Heritage,Opeth,0.24370594159113795,0.045,"[0.24370594159113795, 0.045]"
TRHHQKZ12903CE7BEC,1zRbOlu3q0SFmkjxEdvvVz,Bob Gandhi,Ratatat,0.09909365558912386,0.582,"[0.09909365558912386, 0.582]"
TRMKLUM128F93005C2,0ll0XdMAaz80E0gr74LHNc,23kid,65daysofstatic,0.11278952668680765,0.633,"[0.11278952668680765, 0.633]"
TRUURDA128F934B490,0tDQlbai118vuyC1p59YYn,Acolyte,Delphic,0.23363544813695872,0.964,"[0.23363544813695872, 0.964]"
TREYRDP128F428C2E1,0mM033xfytJ5wXodDrO456,Entre Dos Aguas,Paco de Lucía,0.9174219536757301,0.649,"[0.9174219536757301, 0.649]"
TRKABVQ128F427340C,4yW3w90f6XyePDY589Vfdw,Madrigal,Opeth,0.23061430010070494,0.167,"[0.23061430010070494, 0.167]"
TRJCFGM128F9303A21,1xRCmlU2GyzGem2vw4glxK,Arrival of the Birds,The Cinematic Orchestra,0.05830815709969788,0.123,"[0.05830815709969788, 0.123]"
TRLXBNL128C719679F,0bNVHFpXVbonBexfJejE1N,Mongrel...,DJ Shadow,0.1742195367573011,0.793,"[0.1742195367573011, 0.793]"
TRXHASF128EF35EA4C,3HqHdcLXp3aLbNNO9ExLM1,Big My Secret,Michael Nyman,0.23061430010070494,0.128,"[0.23061430010070494, 0.128]"
TRRAVAT128F930D675,0Z8f7HNGfjMJRrVbVGFnaV,Fisheye,Apocalyptica,0.31017119838872104,0.945,"[0.31017119838872104, 0.945]"
TRHMXWQ128F147A32F,1x8XB6tYQr5vnyw3zrmqDh,Steamworks,The Presets,0.47029204431017124,0.506,"[0.47029204431017124, 0.506]"
TRAXJSP128F93199D2,0u7KiLpKfIj8uHx0qiGxbZ,Money Changes Everything,The Smiths,0.5961732124874118,0.632,"[0.5961732124874118, 0.632]"
